cooalpha,codalpha,commodity_code,statreg,eligibility,use,perref,statvalue,netmass,suppunit,month,year,imports_total,imports_exc_special_regime,eligibility_mfn,eligibility_gsp,eligibility_fta,eligibility_combined_pref,eligibility_unknown,eligibility__pref_unknown,use_mfn_0,use_mfn_non_0,use_gsp_0,use_gsp_non_0,use_fta_0,use_fta_non_0,use_unknown,eligibility_pref,use_pref
AE,AE,85287220,1,e1,u11,202201,5000,1190,62.0,01,2022,5000,5000,5000,0,0,0,0,0,0,5000,0,0,0,0,0,0,0
AE,AE,85287230,1,e1,u11,202201,43000,7513,325.0,01,2022,43000,43000,43000,0,0,0,0,0,0,43000,0,0,0,0,0,0,0
AE,AE,85311095,1,e1,u11,202201,2337,141,10869.0,01,2022,2337,2337,2337,0,0,0,0,0,0,2337,0,0,0,0,0,0,0
AE,AE,85312095,1,e1,u10,202201,1679,16,0.0,01,2022,1679,1679,1679,0,0,0,0,0,1679,0,0,0,0,0,0,0,0
AE,AE,85318040,1,e1,u11,202201,1428,17,0.0,01,2022,1428,1428,1428,0,0,0,0,0,0,1428,0,0,0,0,0,0,0
AE,AE,85352100,1,e1,u11,202201,618814,79773,0.0,01,2022,618814,618814,618814,0,0,0,0,0,0,618814,0,0,0,0,0,0,0
AE,AE,85353010,1,e1,u11,202201,139443,18222,0.0,01,2022,139443,139443,139443,0,0,0,0,0,0,139443,0,0,0,0,0,0,0
AE,AE,85359000,1,e1,u11,202201,11620,6680,0.0,01,2022,11620,11620,11620,0,0,0,0,0,0,11620,0,0,0,0,0,0,0
AE,AE,85365080,1,e1,u10,202201,47933,7533,0.0,01,2022,47933,47933,47933,0,0,0,0,0,47933,0,0,0,0,0,0,0,0
AE,AE,85367000,1,e1,u11,202201,4675,1375,0.0,01,2022,4675,4675,4675,0,0,0,0,0,0,4675,0,0,0,0,0,0,0
AE,AE,85369001,1,e1,u10,202201,119176,12983,0.0,01,2022,119176,119176,119176,0,0,0,0,0,119176,0,0,0,0,0,0,0,0
AE,AE,85369010,1,e1,u10,202201,5796,750,0.0,01,2022,5796,5796,5796,0,0,0,0,0,5796,0,0,0,0,0,0,0,0
AE,AE,85371010,1,e1,u11,202201,143132,13088,0.0,01,2022,143132,143132,143132,0,0,0,0,0,0,143132,0,0,0,0,0,0,0
AE,AE,85371091,1,e1,u11,202201,20668,49,0.0,01,2022,20668,20668,20668,0,0,0,0,0,0,20668,0,0,0,0,0,0,0
AE,AE,85371098,1,e1,u11,202201,84317,30010,0.0,01,2022,84317,84317,84317,0,0,0,0,0,0,84317,0,0,0,0,0,0,0
AE,AE,85381000,1,e1,u10,202201,1779,230,0.0,01,2022,1779,1779,1779,0,0,0,0,0,1779,0,0,0,0,0,0,0,0
AE,AE,85389099,1,e1,u10,202201,12580,1584,0.0,01,2022,12580,12580,12580,0,0,0,0,0,12580,0,0,0,0,0,0,0,0
AE,AE,85392998,1,e1,u10,202201,1604,4,1.0,01,2022,1604,1604,1604,0,0,0,0,0,1604,0,0,0,0,0,0,0,0
AE,AE,85395200,1,e1,u10,202201,72981,1940,162180.0,01,2022,72981,72981,72981,0,0,0,0,0,72981,0,0,0,0,0,0,0,0
AE,AE,85412900,1,e1,u10,202201,1890,5,0.0,01,2022,1890,1890,1890,0,0,0,0,0,1890,0,0,0,0,0,0,0,0
AE,AE,85437090,1,e1,u11,202201,4317,39,0.0,01,2022,4317,4317,4317,0,0,0,0,0,0,4317,0,0,0,0,0,0,0
AE,AE,85441900,1,e1,u11,202201,7666,81,0.0,01,2022,7666,7666,7666,0,0,0,0,0,0,7666,0,0,0,0,0,0,0
AE,AE,85443000,1,e1,u10,202201,86381,2048,4098.0,01,2022,86381,86381,86381,0,0,0,0,0,86381,0,0,0,0,0,0,0,0
AE,AE,85443000,1,e1,u11,202201,713081,17331,0.0,01,2022,713081,713081,713081,0,0,0,0,0,0,713081,0,0,0,0,0,0,0
AE,AE,85444210,1,e1,u10,202201,1628895,306304,0.0,01,2022,1628895,1628895,1628895,0,0,0,0,0,1628895,0,0,0,0,0,0,0,0
AE,AE,85446010,1,e1,u11,202201,54308,10545,0.0,01,2022,54308,54308,54308,0,0,0,0,0,0,54308,0,0,0,0,0,0,0
AE,AE,85447000,1,e1,u10,202201,15174,136,0.0,01,2022,15174,15174,15174,0,0,0,0,0,15174,0,0,0,0,0,0,0,0
AE,AE,85479000,1,e1,u10,202201,4208,2839,0.0,01,2022,4208,4208,4208,0,0,0,0,0,4208,0,0,0,0,0,0,0,0
AE,AE,86079190,1,e1,u10,202201,26550,1975,0.0,01,2022,26550,26550,26550,0,0,0,0,0,26550,0,0,0,0,0,0,0,0
AE,AE,87032290,1,e1,u11,202201,65516,1795,1.0,01,2022,65516,65516,65516,0,0,0,0,0,0,65516,0,0,0,0,0,0,0
AE,AE,87032390,1,e1,u11,202201,123715,56292,31.0,01,2022,123715,123715,123715,0,0,0,0,0,0,123715,0,0,0,0,0,0,0
AE,AE,87032490,1,e1,u11,202201,43916,9355,4.0,01,2022,43916,43916,43916,0,0,0,0,0,0,43916,0,0,0,0,0,0,0
AE,AE,87033390,1,e1,u11,202201,30353,4800,2.0,01,2022,30353,30353,30353,0,0,0,0,0,0,30353,0,0,0,0,0,0,0
AE,AE,87081090,1,e1,u11,202201,4520,183,0.0,01,2022,4520,4520,4520,0,0,0,0,0,0,4520,0,0,0,0,0,0,0
AE,AE,87082990,1,e1,u11,202201,274801,36936,0.0,01,2022,274801,274801,274801,0,0,0,0,0,0,274801,0,0,0,0,0,0,0
AE,AE,87084050,1,e1,u11,202201,15451,28500,0.0,01,2022,15451,15451,15451,0,0,0,0,0,0,15451,0,0,0,0,0,0,0
AE,AE,87088099,1,e1,u11,202201,67762,15471,0.0,01,2022,67762,67762,67762,0,0,0,0,0,0,67762,0,0,0,0,0,0,0
AE,AE,87089135,1,e1,u11,202201,77649,6342,0.0,01,2022,77649,77649,77649,0,0,0,0,0,0,77649,0,0,0,0,0,0,0
AE,AE,87089199,1,e1,u11,202201,20051,1540,0.0,01,2022,20051,20051,20051,0,0,0,0,0,0,20051,0,0,0,0,0,0,0
AE,AE,87089291,1,e1,u11,202201,8265,316,0.0,01,2022,8265,8265,8265,0,0,0,0,0,0,8265,0,0,0,0,0,0,0
AE,AE,87089997,1,e1,u11,202201,414407,125758,0.0,01,2022,414407,414407,414407,0,0,0,0,0,0,414407,0,0,0,0,0,0,0
AE,AE,87113010,1,e1,u11,202201,9000,360,1.0,01,2022,9000,9000,9000,0,0,0,0,0,0,9000,0,0,0,0,0,0,0
AE,AE,87114000,1,e1,u11,202201,5458,710,1.0,01,2022,5458,5458,5458,0,0,0,0,0,0,5458,0,0,0,0,0,0,0
AE,AE,87115000,1,e1,u11,202201,42360,2023,5.0,01,2022,42360,42360,42360,0,0,0,0,0,0,42360,0,0,0,0,0,0,0
AE,AE,87119000,1,e1,u11,202201,33404,1112,4.0,01,2022,33404,33404,33404,0,0,0,0,0,0,33404,0,0,0,0,0,0,0
AE,AE,87120030,1,e1,u11,202201,12000,1142,36.0,01,2022,12000,12000,12000,0,0,0,0,0,0,12000,0,0,0,0,0,0,0
AE,AE,87169030,1,e1,u10,202201,26789,6406,0.0,01,2022,26789,26789,26789,0,0,0,0,0,26789,0,0,0,0,0,0,0,0
AE,AE,88073000,1,e1,u10,202201,94417,196,0.0,01,2022,94417,94417,94417,0,0,0,0,0,94417,0,0,0,0,0,0,0,0
AE,AE,89031900,1,e1,u10,202201,133331,2400,1.0,01,2022,133331,133331,133331,0,0,0,0,0,133331,0,0,0,0,0,0,0,0
AE,AE,90159000,1,e1,u10,202201,8162,2399,0.0,01,2022,8162,8162,8162,0,0,0,0,0,8162,0,0,0,0,0,0,0,0
AE,AE,90189020,2,e1,u10,202201,20383,5,0.0,01,2022,20383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE,AE,90222900,1,e1,u10,202201,19555,13,0.0,01,2022,19555,19555,19555,0,0,0,0,0,19555,0,0,0,0,0,0,0,0
AE,AE,90261081,1,e1,u10,202201,4806,127,1.0,01,2022,4806,4806,4806,0,0,0,0,0,4806,0,0,0,0,0,0,0,0
AE,AE,90275000,1,e1,u10,202201,4878,9,0.0,01,2022,4878,4878,4878,0,0,0,0,0,4878,0,0,0,0,0,0,0,0
AE,AE,90278990,1,e1,u10,202201,5407,35,0.0,01,2022,5407,5407,5407,0,0,0,0,0,5407,0,0,0,0,0,0,0,0
AE,AE,90279000,1,e1,u10,202201,1447,6,0.0,01,2022,1447,1447,1447,0,0,0,0,0,1447,0,0,0,0,0,0,0,0
AE,AE,90279000,2,e1,u10,202201,17626,115,0.0,01,2022,17626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE,AE,90282000,1,e1,u10,202201,944,13,1.0,01,2022,944,944,944,0,0,0,0,0,944,0,0,0,0,0,0,0,0
AE,AE,90319000,1,e1,u10,202201,2344,1,0.0,01,2022,2344,2344,2344,0,0,0,0,0,2344,0,0,0,0,0,0,0,0
AE,AE,90329000,1,e1,u11,202201,1892,17,0.0,01,2022,1892,1892,1892,0,0,0,0,0,0,1892,0,0,0,0,0,0,0
AE,AE,91019900,1,e1,u11,202201,930,1,1.0,01,2022,930,930,930,0,0,0,0,0,0,930,0,0,0,0,0,0,0
AE,AE,91021100,2,e1,uzz,202201,193665,0,2.0,01,2022,193665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE,AE,91022100,2,e1,uzz,202201,308616,0,1.0,01,2022,308616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE,AE,91029900,1,e1,u11,202201,10300,3,5.0,01,2022,10300,10300,10300,0,0,0,0,0,0,10300,0,0,0,0,0,0,0
AE,AE,92029080,1,e1,u11,202201,2407,422,2.0,01,2022,2407,2407,2407,0,0,0,0,0,0,2407,0,0,0,0,0,0,0
AE,AE,92079090,1,e1,u11,202201,4185,712,0.0,01,2022,4185,4185,4185,0,0,0,0,0,0,4185,0,0,0,0,0,0,0
AE,AE,94013900,1,e1,u10,202201,1651,3200,0.0,01,2022,1651,1651,1651,0,0,0,0,0,1651,0,0,0,0,0,0,0,0
AE,AE,94016100,1,e1,u10,202201,15650,52000,0.0,01,2022,15650,15650,15650,0,0,0,0,0,15650,0,0,0,0,0,0,0,0
AE,AE,94018000,1,e1,u10,202201,5569,850,0.0,01,2022,5569,5569,5569,0,0,0,0,0,5569,0,0,0,0,0,0,0,0
AE,AE,94019910,1,e1,u10,202201,158025,1379,0.0,01,2022,158025,158025,158025,0,0,0,0,0,158025,0,0,0,0,0,0,0,0
AE,AE,94019910,2,e1,u10,202201,89532,845,0.0,01,2022,89532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE,AE,94032080,1,e1,u10,202201,9388,4057,0.0,01,2022,9388,9388,9388,0,0,0,0,0,9388,0,0,0,0,0,0,0,0
AE,AE,94033099,1,e1,u10,202201,3040,197,0.0,01,2022,3040,3040,3040,0,0,0,0,0,3040,0,0,0,0,0,0,0,0
AE,AE,94034090,1,e1,u11,202201,6031,1058,0.0,01,2022,6031,6031,6031,0,0,0,0,0,0,6031,0,0,0,0,0,0,0
AE,AE,94035000,1,e1,u10,202201,124182,14983,0.0,01,2022,124182,124182,124182,0,0,0,0,0,124182,0,0,0,0,0,0,0,0
AE,AE,94036010,1,e1,u10,202201,1237988,162378,0.0,01,2022,1237988,1237988,1237988,0,0,0,0,0,1237988,0,0,0,0,0,0,0,0
AE,AE,94036090,1,e1,u10,202201,179212,57690,0.0,01,2022,179212,179212,179212,0,0,0,0,0,179212,0,0,0,0,0,0,0,0
AE,AE,94037000,1,e1,u10,202201,1920,124,0.0,01,2022,1920,1920,1920,0,0,0,0,0,1920,0,0,0,0,0,0,0,0
AE,AE,94039100,1,e1,u11,202201,1002,1121,0.0,01,2022,1002,1002,1002,0,0,0,0,0,0,1002,0,0,0,0,0,0,0
AE,AE,94039990,1,e1,u11,202201,5569,350,0.0,01,2022,5569,5569,5569,0,0,0,0,0,0,5569,0,0,0,0,0,0,0
AE,AE,94042190,2,e1,uzz,202201,2124,14,0.0,01,2022,2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE,AE,94042990,2,e1,uzz,202201,10730,503,0.0,01,2022,10730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE,AE,94049090,1,e1,u11,202201,2853,586,0.0,01,2022,2853,2853,2853,0,0,0,0,0,0,2853,0,0,0,0,0,0,0
AE,AE,94051990,1,e1,u11,202201,181988,24021,0.0,01,2022,181988,181988,181988,0,0,0,0,0,0,181988,0,0,0,0,0,0,0
AE,AE,94052990,1,e1,u11,202201,4862,923,0.0,01,2022,4862,4862,4862,0,0,0,0,0,0,4862,0,0,0,0,0,0,0
AE,AE,94054139,1,e1,u11,202201,3981,1861,0.0,01,2022,3981,3981,3981,0,0,0,0,0,0,3981,0,0,0,0,0,0,0
AE,AE,94054990,1,e1,u11,202201,1108,255,0.0,01,2022,1108,1108,1108,0,0,0,0,0,0,1108,0,0,0,0,0,0,0
AE,AE,94055000,1,e1,u11,202201,874,132,0.0,01,2022,874,874,874,0,0,0,0,0,0,874,0,0,0,0,0,0,0
AE,AE,94059900,1,e1,u11,202201,26906,4499,0.0,01,2022,26906,26906,26906,0,0,0,0,0,0,26906,0,0,0,0,0,0,0
AE,AE,94069038,1,e1,u11,202201,206879,83201,0.0,01,2022,206879,206879,206879,0,0,0,0,0,0,206879,0,0,0,0,0,0,0
AE,AE,94069090,1,e1,u11,202201,73461,15785,0.0,01,2022,73461,73461,73461,0,0,0,0,0,0,73461,0,0,0,0,0,0,0
AE,AE,95030099,1,e1,u10,202201,2301,384,0.0,01,2022,2301,2301,2301,0,0,0,0,0,2301,0,0,0,0,0,0,0,0
AE,AE,95045000,1,e1,u10,202201,131140,1682,0.0,01,2022,131140,131140,131140,0,0,0,0,0,131140,0,0,0,0,0,0,0,0
AE,AE,95062900,1,e1,u11,202201,18330,665,0.0,01,2022,18330,18330,18330,0,0,0,0,0,0,18330,0,0,0,0,0,0,0
AE,AE,95069110,1,e1,u11,202201,1000,40,0.0,01,2022,1000,1000,1000,0,0,0,0,0,0,1000,0,0,0,0,0,0,0
AE,AE,95069990,1,e1,u11,202201,5158,1028,0.0,01,2022,5158,5158,5158,0,0,0,0,0,0,5158,0,0,0,0,0,0,0
AE,AE,96050000,1,e1,u10,202201,2000,88,0.0,01,2022,2000,2000,2000,0,0,0,0,0,2000,0,0,0,0,0,0,0,0
AE,AE,96083000,1,e1,u11,202201,2056,33,2500.0,01,2022,2056,2056,2056,0,0,0,0,0,0,2056,0,0,0,0,0,0,0
AE,AE,96170000,1,e1,u10,202201,1800,828,0.0,01,2022,1800,1800,1800,0,0,0,0,0,1800,0,0,0,0,0,0,0,0
AE,AE,96190040,1,e1,u10,202201,101415,62795,0.0,01,2022,101415,101415,101415,0,0,0,0,0,101415,0,0,0,0,0,0,0,0
AE,AE,97019100,1,e1,u10,202201,4881,1182,0.0,01,2022,4881,4881,4881,0,0,0,0,0,4881,0,0,0,0,0,0,0,0
AE,AE,97019900,1,e1,u10,202201,5002,22,0.0,01,2022,5002,5002,5002,0,0,0,0,0,5002,0,0,0,0,0,0,0,0
AE,AE,97039000,1,e1,u10,202201,62470,707,0.0,01,2022,62470,62470,62470,0,0,0,0,0,62470,0,0,0,0,0,0,0,0
AE,AT,95062900,1,e1,u11,202201,4788,99,0.0,01,2022,4788,4788,4788,0,0,0,0,0,0,4788,0,0,0,0,0,0,0
AE,BE,39014000,1,e1,u10,202201,264369,163625,0.0,01,2022,264369,264369,264369,0,0,0,0,0,264369,0,0,0,0,0,0,0,0
AE,BE,76109090,1,e1,u11,202201,4328,940,0.0,01,2022,4328,4328,4328,0,0,0,0,0,0,4328,0,0,0,0,0,0,0
AE,BE,76151080,2,e1,uzz,202201,22640,4946,0.0,01,2022,22640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE,BE,85312020,1,e1,u10,202201,4906,31,0.0,01,2022,4906,4906,4906,0,0,0,0,0,4906,0,0,0,0,0,0,0,0
AE,CH,27101999,1,e1,u11,202201,36552,27000,0.0,01,2022,36552,36552,36552,0,0,0,0,0,0,36552,0,0,0,0,0,0,0
AE,CN,40101200,1,e1,u11,202201,29695,18632,0.0,01,2022,29695,29695,29695,0,0,0,0,0,0,29695,0,0,0,0,0,0,0
AE,CN,76101000,1,e1,u11,202201,946,300,12.0,01,2022,946,946,946,0,0,0,0,0,0,946,0,0,0,0,0,0,0
AE,CO,49019900,1,e1,u10,202201,7167,246,0.0,01,2022,7167,7167,7167,0,0,0,0,0,7167,0,0,0,0,0,0,0,0
AE,CZ,33030010,1,e1,u10,202201,7380,156,0.0,01,2022,7380,7380,7380,0,0,0,0,0,7380,0,0,0,0,0,0,0,0
AE,DE,27101921,1,e1,u10,202201,5331171,8819988,0.0,01,2022,5331171,5331171,5331171,0,0,0,0,0,5331171,0,0,0,0,0,0,0,0
AE,DE,62114210,1,e1,u11,202201,1490,34,0.0,01,2022,1490,1490,1490,0,0,0,0,0,0,1490,0,0,0,0,0,0,0
AE,DE,73249000,1,e1,u10,202201,2921,206,0.0,01,2022,2921,2921,2921,0,0,0,0,0,2921,0,0,0,0,0,0,0,0
AE,DE,76042100,1,e1,u11,202201,2628,440,0.0,01,2022,2628,2628,2628,0,0,0,0,0,0,2628,0,0,0,0,0,0,0
AE,DE,82071990,1,e1,u10,202201,15348,296,0.0,01,2022,15348,15348,15348,0,0,0,0,0,15348,0,0,0,0,0,0,0,0
AE,DE,84314300,1,e1,u10,202201,4024,467,0.0,01,2022,4024,4024,4024,0,0,0,0,0,4024,0,0,0,0,0,0,0,0
AE,DE,85072020,1,e1,u11,202201,44408,18952,520.0,01,2022,44408,44408,44408,0,0,0,0,0,0,44408,0,0,0,0,0,0,0
AE,DE,85072080,1,e1,u11,202201,46041,12096,588.0,01,2022,46041,46041,46041,0,0,0,0,0,0,46041,0,0,0,0,0,0,0
AE,DE,85234130,1,e1,u10,202201,3278,190,316.0,01,2022,3278,3278,3278,0,0,0,0,0,3278,0,0,0,0,0,0,0,0
AE,DE,85443000,1,e1,u11,202201,5026,32,0.0,01,2022,5026,5026,5026,0,0,0,0,0,0,5026,0,0,0,0,0,0,0
AE,DK,73090090,1,e1,u10,202201,28132,12300,0.0,01,2022,28132,28132,28132,0,0,0,0,0,28132,0,0,0,0,0,0,0,0
AE,EC,49019900,1,e1,u10,202201,8077,214,0.0,01,2022,8077,8077,8077,0,0,0,0,0,8077,0,0,0,0,0,0,0,0
AE,EC,84799070,1,e1,u10,202201,2968,5,0.0,01,2022,2968,2968,2968,0,0,0,0,0,2968,0,0,0,0,0,0,0,0
AE,EG,84672985,2,e1,uzz,202201,31302,27,66.0,01,2022,31302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE,ES,48030090,1,e1,u10,202201,14680,22264,0.0,01,2022,14680,14680,14680,0,0,0,0,0,14680,0,0,0,0,0,0,0,0
AE,ES,49019900,1,e1,u10,202201,6009,277,0.0,01,2022,6009,6009,6009,0,0,0,0,0,6009,0,0,0,0,0,0,0,0
AE,ES,62029000,1,e1,u11,202201,1452,24,35.0,01,2022,1452,1452,1452,0,0,0,0,0,0,1452,0,0,0,0,0,0,0
AE,ES,62034231,1,e1,u11,202201,1619,5,88.0,01,2022,1619,1619,1619,0,0,0,0,0,0,1619,0,0,0,0,0,0,0
AE,FR,22071000,1,e1,u11,202201,3455,2370,30.0,01,2022,3455,3455,3455,0,0,0,0,0,0,3455,0,0,0,0,0,0,0
AE,FR,42022100,1,e1,u11,202201,2488,7,10.0,01,2022,2488,2488,2488,0,0,0,0,0,0,2488,0,0,0,0,0,0,0
AE,FR,62046231,1,e1,u11,202201,3095,167,376.0,01,2022,3095,3095,3095,0,0,0,0,0,0,3095,0,0,0,0,0,0,0
AE,FR,84613090,1,e1,u10,202201,25975,190,2.0,01,2022,25975,25975,25975,0,0,0,0,0,25975,0,0,0,0,0,0,0,0
AE,FR,85443000,1,e1,u11,202201,992,14,0.0,01,2022,992,992,992,0,0,0,0,0,0,992,0,0,0,0,0,0,0
AE,FR,90189084,1,e1,u10,202201,4115,19,0.0,01,2022,4115,4115,4115,0,0,0,0,0,4115,0,0,0,0,0,0,0,0
AE,FR,95061121,1,e1,u11,202201,1981,18,7.0,01,2022,1981,1981,1981,0,0,0,0,0,0,1981,0,0,0,0,0,0,0
AE,GR,39269097,1,e1,u11,202201,17059,6010,0.0,01,2022,17059,17059,17059,0,0,0,0,0,0,17059,0,0,0,0,0,0,0
AE,IN,09109190,1,e1,u10,202201,9019,1620,0.0,01,2022,9019,9019,9019,0,0,0,0,0,9019,0,0,0,0,0,0,0,0
AE,IN,71131900,1,e1,u11,202201,7777,0,192.0,01,2022,7777,7777,7777,0,0,0,0,0,0,7777,0,0,0,0,0,0,0
AE,IN,73102111,1,e1,u10,202201,27572,7651,0.0,01,2022,27572,27572,27572,0,0,0,0,0,27572,0,0,0,0,0,0,0,0
AE,IN,84295199,1,e1,u10,202201,152582,23784,1.0,01,2022,152582,152582,152582,0,0,0,0,0,152582,0,0,0,0,0,0,0,0
AE,IN,84311000,1,e1,u10,202201,783202,5827,0.0,01,2022,783202,783202,783202,0,0,0,0,0,783202,0,0,0,0,0,0,0,0
AE,IT,62034231,1,e1,u11,202201,7301,3,339.0,01,2022,7301,7301,7301,0,0,0,0,0,0,7301,0,0,0,0,0,0,0
AE,IT,64035999,1,e1,u11,202201,20748,270,287.0,01,2022,20748,20748,20748,0,0,0,0,0,0,20748,0,0,0,0,0,0,0
AE,IT,68053000,1,e1,u10,202201,1670,63,0.0,01,2022,1670,1670,1670,0,0,0,0,0,1670,0,0,0,0,0,0,0,0
AE,IT,84717098,1,e1,u10,202201,72346,6,1.0,01,2022,72346,72346,72346,0,0,0,0,0,72346,0,0,0,0,0,0,0,0
AE,IT,85235190,1,e1,u10,202201,18337,2,4.0,01,2022,18337,18337,18337,0,0,0,0,0,18337,0,0,0,0,0,0,0,0
AE,KE,84314300,1,e1,u10,202201,2914,781,0.0,01,2022,2914,2914,2914,0,0,0,0,0,2914,0,0,0,0,0,0,0,0
AE,LU,69111000,1,e1,u11,202201,8971,1238,0.0,01,2022,8971,8971,8971,0,0,0,0,0,0,8971,0,0,0,0,0,0,0
AE,MX,85443000,2,e1,uzz,202201,8300,8,0.0,01,2022,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE,MZ,84314300,1,e1,u10,202201,10605,966,0.0,01,2022,10605,10605,10605,0,0,0,0,0,10605,0,0,0,0,0,0,0,0
AE,NL,15162098,1,e1,u11,202201,5381,1800,0.0,01,2022,5381,5381,5381,0,0,0,0,0,0,5381,0,0,0,0,0,0,0
AE,NL,27101943,1,e1,u10,202201,8905497,16245000,19798900.0,01,2022,8905497,8905497,8905497,0,0,0,0,0,8905497,0,0,0,0,0,0,0,0
AE,NL,27101981,1,e1,u11,202201,35206,26980,0.0,01,2022,35206,35206,35206,0,0,0,0,0,0,35206,0,0,0,0,0,0,0
AE,NL,62034231,1,e1,u11,202201,7002,107,85.0,01,2022,7002,7002,7002,0,0,0,0,0,0,7002,0,0,0,0,0,0,0
AE,NL,62046231,1,e1,u11,202201,921,14,11.0,01,2022,921,921,921,0,0,0,0,0,0,921,0,0,0,0,0,0,0
AE,NL,76011000,1,e1,u11,202201,124644,48995,0.0,01,2022,124644,124644,124644,0,0,0,0,0,0,124644,0,0,0,0,0,0,0
AE,NL,76020090,1,e1,u10,202201,49029,23145,0.0,01,2022,49029,49029,49029,0,0,0,0,0,49029,0,0,0,0,0,0,0,0
AE,NL,76042990,1,e1,u11,202201,256191,82623,0.0,01,2022,256191,256191,256191,0,0,0,0,0,0,256191,0,0,0,0,0,0,0
AE,NL,84295199,1,e1,u10,202201,23080,22120,2.0,01,2022,23080,23080,23080,0,0,0,0,0,23080,0,0,0,0,0,0,0,0
AE,NL,84798997,1,e1,u10,202201,761,1244,0.0,01,2022,761,761,761,0,0,0,0,0,761,0,0,0,0,0,0,0,0
AE,NL,85371010,1,e1,u11,202201,65370,31500,0.0,01,2022,65370,65370,65370,0,0,0,0,0,0,65370,0,0,0,0,0,0,0
AE,NL,85444290,1,e1,u11,202201,1385,55,0.0,01,2022,1385,1385,1385,0,0,0,0,0,0,1385,0,0,0,0,0,0,0
AE,NO,84212100,1,e1,u10,202201,34193,6307,0.0,01,2022,34193,34193,34193,0,0,0,0,0,34193,0,0,0,0,0,0,0,0
AE,NO,84314300,1,e1,u10,202201,5199,222,0.0,01,2022,5199,5199,5199,0,0,0,0,0,5199,0,0,0,0,0,0,0,0
AE,PK,09109190,1,e1,u10,202201,2140,280,0.0,01,2022,2140,2140,2140,0,0,0,0,0,2140,0,0,0,0,0,0,0,0
AE,PT,70134910,1,e1,u11,202201,1633,96,216.0,01,2022,1633,1633,1633,0,0,0,0,0,0,1633,0,0,0,0,0,0,0
AE,QA,85176200,1,e1,u10,202201,1048,1,0.0,01,2022,1048,1048,1048,0,0,0,0,0,1048,0,0,0,0,0,0,0,0
AE,RO,84314300,1,e1,u10,202201,12309,2738,0.0,01,2022,12309,12309,12309,0,0,0,0,0,12309,0,0,0,0,0,0,0,0
AE,SA,39012090,1,e1,u11,202201,141083,123750,0.0,01,2022,141083,141083,141083,0,0,0,0,0,0,141083,0,0,0,0,0,0,0
AE,SA,70052925,1,e1,u10,202201,15134,25530,946.0,01,2022,15134,15134,15134,0,0,0,0,0,15134,0,0,0,0,0,0,0,0
AE,SA,84811019,1,e1,u11,202201,200041,6,0.0,01,2022,200041,200041,200041,0,0,0,0,0,0,200041,0,0,0,0,0,0,0
AE,SA,90329000,1,e1,u10,202201,285059,6,0.0,01,2022,285059,285059,285059,0,0,0,0,0,285059,0,0,0,0,0,0,0,0
AE,SE,33030090,1,e1,u10,202201,1493,2,0.0,01,2022,1493,1493,1493,0,0,0,0,0,1493,0,0,0,0,0,0,0,0
AE,SE,76020090,1,e1,u10,202201,44931,19714,0.0,01,2022,44931,44931,44931,0,0,0,0,0,44931,0,0,0,0,0,0,0,0
AE,TM,76069200,1,e1,u11,202201,77620,14181,0.0,01,2022,77620,77620,77620,0,0,0,0,0,0,77620,0,0,0,0,0,0,0
AE,TR,08041000,1,e1,u11,202201,50801,43168,0.0,01,2022,50801,50801,50801,0,0,0,0,0,0,50801,0,0,0,0,0,0,0
AE,TR,39202080,1,e1,u11,202201,63397,37670,0.0,01,2022,63397,63397,63397,0,0,0,0,0,0,63397,0,0,0,0,0,0,0
AE,UA,40169991,1,e1,u11,202201,1618,1,0.0,01,2022,1618,1618,1618,0,0,0,0,0,0,1618,0,0,0,0,0,0,0
AE,US,33030010,1,e1,u10,202201,31213,1240,0.0,01,2022,31213,31213,31213,0,0,0,0,0,31213,0,0,0,0,0,0,0,0
AE,US,33049900,1,e1,u10,202201,5725,1048,0.0,01,2022,5725,5725,5725,0,0,0,0,0,5725,0,0,0,0,0,0,0,0
AE,US,49019900,1,e1,u10,202201,1290,241,0.0,01,2022,1290,1290,1290,0,0,0,0,0,1290,0,0,0,0,0,0,0,0
AE,US,84749010,1,e1,u10,202201,5467,4188,0.0,01,2022,5467,5467,5467,0,0,0,0,0,5467,0,0,0,0,0,0,0,0
AE,US,85171300,1,e1,u10,202201,23245,327,200.0,01,2022,23245,23245,23245,0,0,0,0,0,23245,0,0,0,0,0,0,0,0
AE,US,94036090,1,e1,u10,202201,2213,147,0.0,01,2022,2213,2213,2213,0,0,0,0,0,2213,0,0,0,0,0,0,0,0
AE,VN,70134999,1,e1,u11,202201,2560,397,1280.0,01,2022,2560,2560,2560,0,0,0,0,0,0,2560,0,0,0,0,0,0,0
